transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1340,3/17/2025,11:21:20,256,Female,50,Toys,7,273.92,1231.3,1917.44
1341,4/11/2025,16:54:24,379,Male,25,Clothing,7,296.75,1417.1,2077.25
1342,7/21/2024,16:32:27,206,Female,68,Food,2,430.18,578.24,860.36
1343,10/12/2024,19:16:46,335,Male,66,Sports,9,407.82,1897.34,3670.38
1344,10/3/2025,12:23:14,43,Female,34,Home & Garden,9,87.8,420.48,790.2
1345,8/4/2024,12:33:03,353,Male,60,Toys,5,364.11,1224.51,1820.55
1346,11/1/2024,13:27:28,245,Female,48,Clothing,3,231.83,375.41,695.49
1347,9/12/2024,14:57:58,287,Female,51,Sports,3,164.96,240.04,494.88
1348,12/26/2025,13:42:08,355,Male,23,Sports,3,48.76,80.42,146.28
1349,10/17/2025,15:40:26,273,Male,39,Clothing,6,256.44,782.91,1538.64
1350,11/1/2024,10:38:25,476,Male,31,Food,4,193.83,337.52,775.32
1351,1/9/2025,15:21:18,83,Male,20,Electronics,8,144.47,846.08,1155.76
1352,5/2/2024,18:48:55,110,Male,29,Sports,5,354.97,1315.6,1774.85
1353,12/16/2024,15:16:27,438,Female,53,Sports,1,390.51,190.53,390.51
1354,3/31/2025,9:33:16,190,Male,29,Food,9,141.28,541.55,1271.52
1355,4/10/2026,15:05:42,471,Male,62,Food,1,48.49,33.73,48.49
1356,11/24/2025,13:45:56,288,Male,19,Beauty,6,428.16,1244.95,2568.96
1357,10/17/2024,11:05:40,424,Male,19,Food,1,29.73,16.57,29.73
1358,6/12/2024,11:33:41,397,Male,32,Sports,3,470.13,600.34,1410.39
1359,12/28/2025,12:00:49,251,Female,40,Clothing,10,323.12,1584.93,3231.2
1360,7/9/2025,20:09:19,212,Male,46,Electronics,5,177.88,637.84,889.4
1361,9/25/2024,10:20:44,291,Male,34,Books,10,142.08,1025.47,1420.8
1362,9/8/2024,10:04:39,133,Male,49,Beauty,7,29.28,98.96,204.96
1363,3/14/2025,9:01:38,201,Female,24,Books,10,136.85,731.28,1368.5
1364,3/30/2026,13:21:48,285,Female,47,Clothing,8,90.42,328.19,723.36
1365,11/15/2025,12:47:52,326,Male,45,Electronics,9,315.78,1221.13,2842.02
1366,10/31/2025,19:56:22,409,Male,31,Electronics,6,104.11,497.77,624.66
1367,6/18/2025,18:01:46,95,Female,61,Electronics,9,276.1,1645.59,2484.9
1368,7/20/2025,10:09:31,278,Female,47,Home & Garden,8,305.31,1506.62,2442.48
1369,6/10/2025,11:33:51,450,Female,34,Clothing,9,166.57,1058.68,1499.13
1370,8/9/2025,15:15:46,429,Male,49,Toys,10,41.66,306.63,416.6
1371,5/16/2024,15:47:32,325,Male,63,Beauty,4,42.7,123.43,170.8
1372,7/5/2025,20:50:56,219,Female,23,Beauty,9,37.51,137.27,337.59
1373,2/18/2026,12:38:45,89,Male,68,Electronics,7,376.08,1249.74,2632.56
1374,11/4/2025,13:21:04,72,Female,41,Clothing,5,176.05,582.69,880.25
1375,12/6/2025,13:11:42,247,Female,23,Home & Garden,5,403.24,1109.52,2016.2
1376,11/2/2024,14:23:47,129,Female,44,Electronics,1,230.07,182.44,230.07
1377,8/6/2025,17:46:33,212,Male,35,Food,2,240.17,319.98,480.34
1378,10/25/2024,10:39:39,428,Female,41,Toys,10,268.62,2102.27,2686.2
1379,5/5/2025,13:37:10,343,Female,54,Books,3,363.69,524.34,1091.07
1380,4/7/2026,20:59:49,96,Male,73,Beauty,8,154.91,923.99,1239.28
1381,1/4/2026,11:58:02,75,Female,41,Books,6,82.75,262.42,496.5
1382,12/13/2025,12:09:57,423,Male,55,Sports,10,289.13,2300.97,2891.3
1383,10/5/2024,18:34:32,495,Female,51,Electronics,5,180.31,417.49,901.55
1384,9/2/2024,14:50:10,54,Male,57,Food,1,235.18,142.65,235.18
1385,9/25/2024,20:48:15,344,Female,64,Beauty,9,332.3,2144.74,2990.7
1386,8/31/2025,16:31:17,459,Female,32,Books,3,259.71,446.49,779.13
1387,10/15/2024,9:06:29,413,Female,28,Toys,3,319.63,563.09,958.89
1388,8/30/2025,18:20:47,54,Female,39,Home & Garden,2,283.5,450.51,567
1389,8/18/2024,16:19:54,218,Female,71,Clothing,4,376.4,858.38,1505.6
1390,4/16/2025,19:25:09,16,Male,41,Beauty,2,360.32,462.38,720.64
1391,2/21/2026,15:03:17,99,Male,18,Toys,9,278.74,1058.19,2508.66
1392,11/12/2025,9:45:37,20,Female,35,Books,10,347.48,2560.52,3474.8
1393,8/11/2025,10:51:18,46,Female,61,Clothing,7,439.94,2030.27,3079.58
1394,8/8/2025,11:21:35,451,Female,29,Books,8,230.33,1034.84,1842.64
1395,5/10/2025,9:14:58,193,Male,74,Clothing,3,221.06,269.56,663.18
1396,6/7/2024,17:55:12,383,Male,60,Home & Garden,6,388.02,1482.24,2328.12
1397,6/4/2024,16:39:55,58,Female,45,Home & Garden,10,301.71,1222.12,3017.1
1398,9/13/2024,10:20:45,437,Male,57,Electronics,6,58.73,141.12,352.38
1399,3/19/2026,17:14:02,111,Female,77,Electronics,1,448.75,290.09,448.75
1400,4/12/2026,15:21:09,129,Female,24,Beauty,6,39.62,113.06,237.72
1401,3/20/2026,17:51:37,337,Female,40,Home & Garden,3,380.49,544.2,1141.47
1402,5/2/2024,14:27:00,194,Male,38,Food,3,385.43,764.66,1156.29
1403,1/11/2026,14:13:54,413,Female,51,Books,3,477.73,604.06,1433.19
1404,12/13/2025,19:26:55,340,Female,28,Books,10,50.71,266.41,507.1
1405,4/24/2026,12:40:26,326,Female,39,Books,10,308.51,1418.44,3085.1
1406,4/11/2025,18:39:45,8,Male,59,Beauty,8,228.22,1154.01,1825.76
1407,9/2/2025,18:57:07,29,Male,52,Books,5,182.05,605.05,910.25
1408,6/11/2025,10:27:50,112,Male,69,Sports,4,67.9,186.98,271.6
1409,6/5/2024,15:25:45,435,Female,46,Clothing,9,292.26,1320.67,2630.34
1410,2/1/2025,13:48:41,161,Male,59,Books,9,252.54,990.28,2272.86
1411,11/5/2024,19:01:16,131,Female,45,Toys,1,74.66,32.21,74.66
1412,4/10/2025,14:24:08,188,Male,76,Clothing,2,315.93,360.45,631.86
1413,1/24/2025,10:55:05,163,Female,35,Electronics,8,375.53,2338.31,3004.24
1414,9/4/2025,13:02:42,197,Male,31,Books,5,389.46,948.51,1947.3
1415,1/5/2026,18:07:24,475,Female,35,Toys,7,455.05,1601.26,3185.35
1416,11/24/2024,12:43:38,364,Male,45,Food,1,219.5,96.66,219.5
1417,1/21/2026,17:32:48,204,Male,41,Toys,10,477.71,3067.99,4777.1
1418,6/29/2025,14:41:59,212,Male,25,Home & Garden,5,436.08,1465.12,2180.4
1419,10/20/2025,10:51:27,109,Female,59,Home & Garden,3,165.84,326.96,497.52
1420,1/5/2026,9:34:32,276,Male,71,Electronics,10,100.66,749.37,1006.6
1421,6/10/2024,13:05:53,73,Male,62,Sports,2,231.81,275.65,463.62
1422,6/7/2025,17:38:36,167,Male,70,Beauty,2,215.9,195.94,431.8
1423,10/3/2025,14:51:08,260,Male,25,Beauty,9,298.47,1385.46,2686.23
1424,1/27/2025,18:22:17,243,Female,21,Food,4,302.11,803.58,1208.44
1425,4/16/2025,20:24:55,275,Male,44,Electronics,4,381.24,983.98,1524.96
1426,6/24/2024,15:58:58,102,Female,53,Electronics,7,267.2,1145.44,1870.4
1427,11/9/2025,13:49:20,475,Female,22,Sports,10,74.79,503.48,747.9
1428,4/16/2026,18:42:01,173,Female,50,Books,10,432.69,2833.93,4326.9
1429,1/20/2026,14:18:57,171,Female,66,Beauty,2,172.14,259.08,344.28
1430,4/4/2026,13:04:42,141,Male,51,Books,3,486.37,925.67,1459.11
1431,10/20/2025,19:50:58,397,Female,47,Electronics,3,80.98,172.84,242.94
1432,6/28/2025,17:10:59,188,Female,25,Books,6,480.17,1439.02,2881.02
1433,1/27/2025,14:55:37,441,Female,56,Home & Garden,3,68.23,137.4,204.69
1434,5/2/2024,19:11:57,86,Female,80,Food,5,134.74,512.6,673.7
1435,8/9/2024,16:09:39,476,Male,64,Beauty,4,47.13,104.5,188.52
1436,7/26/2025,10:07:35,52,Male,43,Sports,3,359.93,768.42,1079.79
1437,8/10/2025,20:23:49,111,Female,74,Food,8,428.89,2367.18,3431.12
1438,4/7/2025,17:59:59,437,Female,54,Clothing,10,231.18,979.77,2311.8
1439,2/4/2026,13:27:42,365,Female,51,Home & Garden,3,466.05,884.47,1398.15
1440,7/10/2024,15:40:36,342,Male,24,Sports,6,305.39,828.36,1832.34
1441,1/25/2025,18:35:14,43,Male,80,Toys,7,324.25,1786.13,2269.75
1442,3/15/2025,9:36:27,211,Male,57,Food,7,426.57,2163.54,2985.99
1443,1/13/2025,18:20:17,456,Male,45,Electronics,2,165.98,147.35,331.96
1444,2/27/2026,13:07:33,500,Male,56,Clothing,3,193.28,260.17,579.84
1445,2/5/2026,20:54:21,200,Female,79,Sports,10,455.33,2904.05,4553.3
1446,5/10/2025,18:08:10,298,Male,56,Electronics,10,452.96,2436.72,4529.6
1447,1/14/2026,10:46:57,346,Male,45,Home & Garden,4,488.83,809.43,1955.32
1448,6/27/2024,20:14:56,240,Female,80,Toys,7,453.37,1957.02,3173.59
1449,2/14/2025,14:47:12,115,Male,31,Clothing,2,85.5,94.93,171
1450,4/18/2025,19:45:03,26,Male,70,Beauty,3,416.27,550.01,1248.81
1451,6/11/2024,9:39:21,407,Male,67,Toys,7,219.67,1108.32,1537.69
1452,11/16/2025,11:17:06,299,Female,55,Electronics,7,495.63,2657.67,3469.41
1453,11/3/2024,13:41:42,77,Male,21,Food,10,249.33,1751.89,2493.3
1454,10/15/2024,12:59:53,412,Female,59,Books,3,288.07,629.98,864.21
1455,8/8/2025,11:19:23,137,Female,35,Sports,1,276.64,134.61,276.64
1456,11/9/2025,18:05:03,20,Male,61,Clothing,3,177.83,269.64,533.49
1457,3/8/2025,13:11:27,440,Male,65,Electronics,5,60.64,146.57,303.2
1458,9/2/2024,19:01:14,211,Male,42,Beauty,7,450.43,2226.11,3153.01
1459,7/12/2025,16:06:00,240,Male,24,Books,4,406.27,1266.21,1625.08
1460,3/3/2026,19:15:54,39,Female,55,Sports,1,91.28,62.69,91.28
1461,2/15/2025,12:02:02,435,Male,45,Sports,6,393.96,1778.93,2363.76
1462,4/25/2026,9:44:13,268,Female,22,Electronics,2,322.28,422.5,644.56
1463,7/13/2025,19:02:37,207,Female,20,Beauty,3,219.34,365.24,658.02
1464,2/18/2026,15:26:49,479,Female,61,Home & Garden,4,145.66,332.28,582.64
1465,7/11/2025,16:49:56,439,Female,48,Books,6,433.37,1118.43,2600.22
1466,11/30/2025,11:42:00,462,Female,64,Home & Garden,6,357.59,885.21,2145.54
1467,8/1/2024,14:39:37,267,Male,59,Clothing,7,285.18,1353.84,1996.26
1468,2/21/2025,10:37:37,154,Female,75,Electronics,5,314.55,904.92,1572.75
1469,3/25/2025,15:32:20,42,Female,37,Books,7,68.26,296.67,477.82
1470,4/25/2024,16:27:47,411,Male,36,Clothing,2,250.11,311.67,500.22
1471,1/14/2025,14:00:28,11,Male,65,Toys,1,117.01,59.79,117.01
1472,1/8/2026,14:54:04,294,Female,77,Home & Garden,10,123.98,731.92,1239.8
1473,3/5/2025,13:07:48,98,Female,28,Toys,8,339.12,1596.05,2712.96
1474,10/3/2024,16:36:09,427,Male,57,Toys,1,457.85,254.28,457.85
1475,9/1/2024,9:31:27,275,Female,20,Books,2,216.78,315.75,433.56
1476,1/12/2026,18:59:20,448,Male,40,Sports,10,123.68,717.92,1236.8
1477,3/13/2025,12:47:49,390,Male,24,Clothing,6,333.15,1282.21,1998.9
1478,8/19/2025,12:42:06,430,Female,40,Toys,1,438.81,332.71,438.81
1479,7/16/2024,11:36:02,372,Male,78,Beauty,10,380.45,2840.03,3804.5
1480,12/26/2024,11:03:44,230,Female,24,Food,3,437.66,992.83,1312.98
1481,4/23/2025,12:29:46,369,Female,63,Home & Garden,7,279.86,995.19,1959.02
1482,2/11/2025,19:05:19,426,Female,51,Home & Garden,8,382.14,1265.63,3057.12
1483,5/27/2024,9:45:18,220,Male,59,Beauty,4,91.53,184.68,366.12
1484,1/3/2025,19:53:34,65,Female,36,Books,3,190.43,292.21,571.29
1485,8/6/2025,19:18:03,355,Male,75,Books,1,210.04,160.42,210.04
1486,5/22/2024,10:31:04,232,Female,26,Books,9,267.87,1590.42,2410.83
1487,8/2/2025,17:08:00,328,Female,65,Clothing,10,466.31,2017.64,4663.1
1488,9/28/2024,18:11:03,443,Male,68,Electronics,6,440.29,1199.75,2641.74
1489,1/14/2025,10:10:11,52,Female,35,Toys,6,88.9,246.58,533.4
1490,8/24/2024,13:45:59,374,Female,58,Sports,9,107.08,628.51,963.72
1491,12/18/2024,17:54:26,431,Male,65,Food,1,194.88,135.28,194.88
1492,10/21/2024,17:15:55,376,Male,62,Electronics,6,163.1,727.94,978.6
1493,6/10/2024,16:00:41,263,Male,59,Electronics,5,317.02,1230.44,1585.1
1494,4/24/2026,9:44:22,267,Female,42,Beauty,6,453.82,1308.86,2722.92
1495,10/22/2024,9:54:24,359,Male,69,Clothing,8,482.09,2020.57,3856.72
1496,1/24/2026,17:52:20,317,Male,31,Home & Garden,5,335.46,832.16,1677.3
1497,10/21/2024,19:20:57,324,Female,61,Home & Garden,2,423.13,459.95,846.26
1498,3/30/2025,16:29:51,409,Male,42,Beauty,2,274.47,420.41,548.94
1499,5/27/2024,18:12:23,396,Female,36,Clothing,10,123.96,781,1239.6
1500,12/9/2025,17:33:24,154,Female,56,Beauty,5,274.23,953.33,1371.15
1501,12/22/2024,15:03:44,358,Male,72,Home & Garden,3,288.66,516.17,865.98
1502,1/18/2025,11:27:54,366,Female,32,Electronics,10,377.67,1554.28,3776.7
1503,6/7/2025,11:37:45,140,Male,33,Sports,3,129.44,165.3,388.32
1504,12/23/2024,10:57:31,427,Male,44,Toys,8,199.95,984.02,1599.6
1505,7/17/2024,13:30:54,51,Male,57,Books,7,197.91,952.46,1385.37
1506,2/25/2026,20:58:31,117,Male,27,Clothing,1,480.73,233.7,480.73
1507,1/30/2026,20:54:04,421,Female,80,Toys,5,235.87,812.29,1179.35
1508,12/1/2024,11:26:35,46,Female,21,Food,9,383.67,2500.91,3453.03
1509,4/11/2025,14:04:45,309,Male,68,Food,4,381.64,862.14,1526.56
1510,7/9/2024,10:24:41,88,Male,36,Electronics,1,151.13,105.57,151.13
1511,1/14/2025,20:02:48,208,Female,80,Beauty,8,296.64,1332.77,2373.12
1512,3/30/2025,11:32:41,377,Male,45,Beauty,5,449.79,1509.81,2248.95
1513,1/19/2026,13:03:57,269,Female,38,Home & Garden,2,250.72,353.82,501.44
1514,5/21/2024,20:24:38,89,Male,76,Electronics,1,473.93,377.61,473.93
1515,9/14/2025,19:19:15,381,Female,64,Home & Garden,3,126.87,204.83,380.61
1516,6/14/2024,19:33:32,118,Female,31,Home & Garden,9,60.23,305.95,542.07
1517,8/22/2025,9:25:48,54,Female,50,Food,1,448.44,209.08,448.44
1518,6/2/2024,9:04:20,441,Male,65,Home & Garden,4,427.65,823.87,1710.6
1519,3/1/2025,18:34:08,116,Male,27,Toys,8,496.48,2690.36,3971.84
1520,2/8/2025,17:27:05,118,Male,36,Books,8,347.71,2133.04,2781.68
1521,2/5/2026,15:28:50,260,Male,47,Home & Garden,10,469.93,2621.47,4699.3
1522,3/9/2025,9:08:44,75,Male,39,Food,8,417.8,1577.4,3342.4
1523,3/3/2026,20:51:34,480,Female,20,Books,10,426.1,2190.32,4261
1524,2/22/2026,16:37:38,305,Female,54,Beauty,8,295.34,1375.15,2362.72
1525,6/10/2024,11:49:21,7,Female,58,Clothing,4,206.62,426.68,826.48
1526,5/21/2024,16:05:40,366,Female,35,Sports,8,468.92,1851.04,3751.36
1527,9/4/2025,13:18:53,122,Female,28,Home & Garden,9,230.26,1439.02,2072.34
1528,3/7/2025,9:59:04,11,Female,65,Toys,7,280.94,792.8,1966.58
1529,7/26/2024,15:43:41,348,Female,19,Books,2,236.9,291.71,473.8
1530,8/18/2024,13:56:22,438,Male,29,Clothing,9,293.29,1893.94,2639.61
1531,1/8/2025,14:10:16,489,Female,71,Food,8,248.49,1006.86,1987.92
1532,1/31/2026,14:01:11,215,Male,23,Clothing,5,47.78,153.21,238.9
1533,5/24/2024,16:46:22,429,Female,60,Sports,3,443.97,889.13,1331.91
1534,11/7/2024,17:43:15,279,Female,76,Toys,7,236.09,1094.06,1652.63
1535,3/30/2025,10:43:02,498,Male,57,Clothing,2,304.75,352.5,609.5
1536,7/24/2025,17:08:29,28,Female,61,Toys,3,91.11,147.22,273.33
1537,7/22/2024,20:20:56,235,Male,46,Books,9,26.61,175.87,239.49
1538,12/1/2024,19:23:21,367,Female,76,Clothing,4,141.51,398.14,566.04
1539,7/17/2024,18:33:08,313,Male,47,Toys,4,359.68,760.37,1438.72
1540,6/27/2025,17:21:28,26,Female,19,Clothing,3,72.12,95.46,216.36
1541,7/20/2025,18:02:46,409,Male,26,Clothing,5,456.72,979.03,2283.6
1542,12/1/2025,18:11:36,54,Male,64,Electronics,3,127.14,166.95,381.42
1543,2/28/2026,15:27:22,29,Female,19,Home & Garden,9,122.18,696.22,1099.62
1544,3/6/2025,9:29:12,467,Female,46,Food,3,111.22,140.36,333.66
1545,2/6/2025,15:25:31,353,Male,50,Sports,2,31.64,33.84,63.28
1546,5/2/2024,18:47:45,164,Female,27,Food,5,391.61,1373.14,1958.05
1547,1/30/2026,13:20:51,270,Male,51,Electronics,6,440.64,1368.82,2643.84
1548,4/15/2025,14:27:46,334,Female,61,Electronics,1,316.73,223.4,316.73
1549,2/22/2026,18:55:47,35,Male,72,Books,6,114.39,479.19,686.34
1550,2/26/2026,15:25:22,286,Female,25,Electronics,10,160.51,799.87,1605.1
1551,11/7/2025,13:32:44,348,Male,54,Home & Garden,3,251.07,520.87,753.21
1552,6/10/2024,15:20:16,273,Female,71,Electronics,4,478.31,1337.57,1913.24
1553,2/14/2025,17:34:54,451,Male,77,Clothing,6,142.49,477.9,854.94
1554,4/26/2024,11:51:39,208,Male,50,Food,8,372.53,1442.94,2980.24
1555,12/5/2025,16:33:20,238,Female,64,Beauty,9,233.74,1280.09,2103.66
1556,10/27/2025,10:40:01,414,Female,23,Sports,6,166.48,767.7,998.88
1557,8/13/2024,19:50:36,500,Male,61,Electronics,7,241.56,1108.98,1690.92
1558,12/3/2024,15:46:05,93,Male,80,Food,5,58.82,137.98,294.1
1559,7/12/2024,10:17:43,173,Male,57,Books,9,404.38,2449.7,3639.42
1560,10/9/2025,12:57:17,79,Male,62,Electronics,4,140.57,321,562.28
1561,8/25/2025,15:10:29,110,Female,36,Home & Garden,10,369.57,2352.73,3695.7
1562,4/19/2026,11:56:21,217,Male,49,Electronics,6,57.47,239.18,344.82
1563,5/27/2024,10:22:53,435,Male,44,Electronics,5,478.67,1450.32,2393.35
1564,10/12/2025,19:47:32,358,Male,18,Toys,1,116.68,84.66,116.68
1565,3/28/2025,18:21:29,106,Female,60,Toys,5,444.3,1530.31,2221.5
1566,5/23/2025,15:16:16,47,Male,69,Electronics,5,409.5,1322.75,2047.5
1567,8/11/2024,9:04:42,181,Female,50,Books,9,484.73,2008.17,4362.57
1568,8/5/2025,16:43:31,64,Female,79,Toys,1,252,185.06,252
1569,9/30/2024,11:10:41,246,Female,57,Electronics,5,370.51,1434.54,1852.55
1570,11/27/2025,20:29:50,244,Female,49,Sports,7,201.09,640.17,1407.63
1571,5/13/2025,20:14:13,422,Female,22,Food,6,112.57,402.08,675.42
1572,5/15/2024,10:26:57,320,Female,34,Toys,6,235.46,711.4,1412.76
1573,9/16/2024,11:34:09,87,Female,79,Toys,7,103.73,509.59,726.11
1574,10/18/2024,13:32:46,217,Male,25,Home & Garden,6,491.47,2030.71,2948.82
1575,9/10/2024,19:19:59,490,Male,74,Electronics,5,70.72,161.37,353.6
1576,10/14/2025,16:15:50,7,Female,59,Electronics,10,304.88,2289.07,3048.8
1577,9/3/2024,18:33:35,278,Male,51,Electronics,5,322.57,761.89,1612.85
1578,5/23/2024,15:01:33,337,Male,26,Electronics,9,280.59,1815.45,2525.31
1579,9/15/2025,15:34:08,210,Female,73,Toys,8,339.54,1583.05,2716.32
1580,3/1/2025,20:39:41,497,Male,40,Clothing,10,80.19,426.06,801.9
1581,11/18/2024,15:55:27,169,Female,52,Clothing,4,288.63,534.88,1154.52
1582,6/11/2025,16:27:10,330,Male,67,Beauty,4,161.43,301.58,645.72
1583,3/19/2025,9:46:13,138,Female,24,Electronics,10,471.58,3134.86,4715.8
1584,8/11/2024,12:38:38,441,Female,32,Beauty,5,386.98,1199.97,1934.9
1585,7/1/2024,14:05:54,391,Male,70,Sports,3,486.94,655.67,1460.82
1586,5/6/2024,17:08:46,496,Male,71,Beauty,8,42.84,152.54,342.72
1587,1/3/2025,10:19:53,381,Female,37,Food,7,160.44,481.72,1123.08
1588,11/18/2025,9:59:18,306,Female,67,Clothing,5,117.83,410.94,589.15
1589,1/7/2025,18:00:53,230,Female,42,Clothing,10,30.3,207.48,303
1590,1/21/2026,20:07:14,475,Male,20,Electronics,3,140.1,177.94,420.3
1591,10/22/2024,10:54:27,308,Male,77,Toys,5,347.42,1084.14,1737.1
1592,12/8/2025,15:22:23,161,Male,79,Electronics,3,134.77,175.42,404.31
1593,5/25/2025,11:02:07,1,Male,72,Sports,10,266.78,2031.53,2667.8
1594,4/29/2025,18:03:42,236,Female,63,Home & Garden,5,446.71,1703.86,2233.55
1595,6/10/2025,10:57:08,437,Female,41,Sports,1,354.54,240.84,354.54
1596,11/19/2025,19:24:46,188,Female,51,Food,6,212.45,982.13,1274.7
1597,10/30/2025,15:46:32,418,Female,63,Electronics,10,201.92,1463.07,2019.2
1598,3/24/2025,10:37:32,4,Male,39,Electronics,4,241.47,706.46,965.88
1599,9/8/2024,11:14:18,401,Female,28,Sports,4,109.09,273.98,436.36
1600,10/12/2024,19:20:02,132,Female,65,Sports,8,326.15,1363.11,2609.2
1601,8/20/2024,15:34:09,427,Male,25,Sports,2,197.97,192.87,395.94
1602,6/10/2025,12:56:39,218,Male,56,Clothing,4,429.87,912.84,1719.48
1603,5/5/2025,9:52:46,260,Female,60,Beauty,2,384.36,500.74,768.72
1604,8/25/2025,13:52:41,1,Male,52,Beauty,1,314.99,147.75,314.99
1605,12/23/2025,20:45:00,71,Female,66,Electronics,10,198,996.84,1980
1606,4/7/2025,17:51:28,478,Male,63,Clothing,3,124.72,219.72,374.16
1607,11/9/2025,16:13:49,178,Male,55,Sports,8,393.67,1553.33,3149.36
1608,6/2/2024,20:35:33,457,Female,25,Electronics,6,256.04,976.22,1536.24
1609,9/12/2025,17:11:50,189,Male,71,Clothing,7,131.76,709.51,922.32
1610,5/15/2024,18:16:12,291,Female,54,Food,2,117.71,164.61,235.42
1611,1/11/2026,17:38:53,8,Male,44,Home & Garden,6,103.57,414.22,621.42
1612,3/15/2025,15:08:00,253,Male,45,Clothing,8,394.15,1996.25,3153.2
1613,10/12/2025,12:34:33,408,Male,57,Books,8,133.77,636.94,1070.16
1614,3/14/2026,13:59:28,467,Male,51,Electronics,4,275.16,522.39,1100.64
1615,7/5/2025,9:12:47,292,Male,49,Toys,6,239.48,1088.99,1436.88
1616,1/10/2025,9:14:46,434,Female,32,Beauty,5,300.32,749.92,1501.6
1617,1/30/2026,11:17:12,244,Male,61,Books,9,441.65,1735.12,3974.85
1618,3/11/2026,16:50:47,123,Female,80,Sports,8,437.18,2448.23,3497.44
1619,9/7/2024,10:32:48,299,Male,34,Home & Garden,2,239.26,225.02,478.52
1620,12/3/2024,12:05:52,283,Female,50,Toys,7,32.3,124.07,226.1
1621,6/10/2025,10:58:28,32,Male,64,Food,7,227.56,655.19,1592.92
1622,10/19/2025,13:26:38,334,Female,63,Toys,1,312.94,142.33,312.94
1623,8/29/2024,17:22:23,377,Female,69,Home & Garden,1,289.94,136.06,289.94
1624,8/15/2025,9:58:25,146,Male,71,Toys,4,334.38,564.12,1337.52
1625,6/28/2025,13:26:16,156,Male,33,Home & Garden,5,98.19,325.33,490.95
1626,5/8/2025,17:33:06,413,Male,46,Clothing,4,332.1,976.11,1328.4
1627,3/10/2026,9:55:12,16,Female,26,Electronics,7,111.76,429.75,782.32
1628,12/26/2025,17:45:04,355,Female,50,Toys,3,381.5,858.18,1144.5
1629,3/12/2026,16:37:25,47,Male,77,Toys,7,186.07,632.15,1302.49
1630,9/7/2025,12:13:48,251,Male,66,Electronics,8,362.2,1536.18,2897.6
1631,8/27/2024,20:35:02,187,Female,46,Home & Garden,6,47.74,131.85,286.44
1632,6/10/2025,19:52:06,31,Female,30,Sports,6,218.73,850.72,1312.38
1633,4/5/2026,18:07:57,260,Male,38,Electronics,8,359.89,1635.19,2879.12
1634,12/23/2024,13:34:48,421,Female,75,Home & Garden,8,132.76,685.37,1062.08
1635,11/19/2025,13:18:38,17,Male,38,Electronics,7,402.76,1986.69,2819.32
1636,10/16/2025,19:29:52,39,Male,22,Sports,6,324.62,1204.24,1947.72
1637,10/30/2025,20:13:00,304,Male,27,Food,6,304.09,1187.87,1824.54
1638,10/21/2025,14:58:48,430,Female,23,Books,10,192.94,1493.55,1929.4
1639,4/30/2024,15:19:16,474,Female,73,Home & Garden,6,254.16,792.41,1524.96
1640,10/31/2024,16:48:42,432,Female,68,Beauty,8,308.74,1342.81,2469.92
1641,1/7/2026,16:24:24,39,Female,74,Beauty,1,249.42,171.37,249.42
1642,11/21/2025,19:39:58,489,Male,30,Home & Garden,5,356.7,1149.51,1783.5
1643,7/29/2024,10:23:02,132,Female,18,Clothing,3,231.01,326.7,693.03
1644,3/8/2025,17:13:14,30,Male,37,Food,8,121.08,533.2,968.64
1645,11/29/2024,15:25:28,158,Male,74,Clothing,6,126.62,446.06,759.72
1646,8/18/2024,12:37:52,278,Male,64,Books,2,27.76,31.52,55.52
1647,6/25/2025,12:22:42,203,Female,63,Beauty,7,167.95,554.1,1175.65
1648,12/19/2024,19:21:31,66,Male,25,Sports,7,380.74,2051.58,2665.18
1649,3/15/2025,16:47:25,108,Male,27,Home & Garden,5,402.23,1417.71,2011.15
1650,4/19/2025,12:56:59,268,Female,26,Books,8,121.17,574.39,969.36
1651,10/22/2025,14:18:15,222,Male,66,Toys,5,480.55,1614.71,2402.75
1652,1/23/2025,13:45:24,292,Female,58,Toys,1,263.64,200.08,263.64
1653,8/1/2024,11:50:53,18,Female,20,Electronics,9,460.56,1883.79,4145.04
1654,4/5/2025,18:02:27,90,Female,28,Beauty,4,360.71,721.64,1442.84
1655,10/29/2025,19:41:08,181,Male,29,Food,2,368.16,454.37,736.32
1656,1/19/2025,10:18:55,255,Female,27,Beauty,4,65.4,188.25,261.6
1657,9/6/2025,17:08:55,455,Female,42,Food,9,129.5,483.1,1165.5
1658,1/25/2026,18:27:00,253,Female,66,Food,2,29.19,46.33,58.38
1659,8/14/2024,17:19:28,257,Female,66,Home & Garden,4,365.16,850.04,1460.64
1660,1/12/2026,9:44:56,383,Male,42,Food,2,188.61,205.09,377.22
1661,8/31/2024,18:06:21,442,Female,28,Clothing,5,398.66,1030.72,1993.3
1662,3/27/2025,11:13:15,346,Male,79,Toys,3,185.99,262.1,557.97
1663,6/10/2024,16:08:40,87,Female,71,Books,10,414.18,2968.14,4141.8
1664,12/16/2025,14:58:50,90,Male,53,Sports,2,87.08,136.22,174.16
1665,11/18/2024,13:59:43,237,Female,56,Beauty,9,107.35,546.32,966.15
1666,4/6/2025,13:54:50,390,Male,70,Sports,5,186.92,729.89,934.6
1667,5/30/2024,14:56:53,70,Female,43,Books,10,219.03,1597.87,2190.3
